468;113;224;243;land;true;plains;1
469;227;156;164;land;false;urban;1
470;123;251;170;land;false;forest;1
471;163;242;112;land;false;urban;1
472;246;174;161;land;false;urban;1
473;104;245;177;land;false;urban;1
474;190;156;198;land;false;forest;1
475;39;239;233;land;false;forest;1
476;236;59;216;land;false;marsh;1
477;113;166;236;land;false;forest;1
478;170;175;203;land;false;forest;1
479;129;251;131;land;false;mountain;1
480;206;188;144;land;false;forest;1
481;219;224;107;land;false;plains;1
482;203;224;218;land;true;urban;1
483;242;207;52;land;false;plains;1
484;229;217;227;land;false;plains;1
485;211;209;206;land;false;forest;1
486;204;126;206;land;false;plains;1
487;242;85;237;land;false;urban;1
488;212;193;195;land;false;forest;1
489;196;144;244;land;false;urban;1
490;221;253;235;land;false;mountain;1
491;234;245;109;land;false;mountain;1
492;182;158;211;land;false;urban;1
493;157;229;202;land;false;plains;1
494;196;179;237;land;false;forest;1
495;157;140;249;land;false;urban;1
496;238;180;145;land;false;urban;1
497;161;166;241;land;false;plains;1
498;254;139;228;land;false;forest;1
499;78;184;249;land;false;urban;1
500;83;222;247;land;false;mountain;1
501;203;123;233;land;false;marsh;1
502;140;187;231;land;false;forest;1
503;156;205;152;land;false;marsh;1
504;145;241;240;land;false;mountain;1
505;90;204;216;land;false;plains;1
506;129;203;207;land;false;urban;1
507;175;235;229;land;false;urban;1
508;201;164;144;land;false;plains;1
509;205;168;232;land;false;plains;1
510;250;224;143;land;false;urban;1
511;96;237;246;land;false;forest;1
512;249;35;241;land;false;forest;1
513;191;208;244;land;false;hills;1
514;245;179;116;land;false;hills;1
515;242;215;115;land;false;plains;1
516;231;232;133;land;false;mountain;1
517;153;225;170;land;false;plains;1
518;168;238;189;land;true;urban;1
519;192;215;200;land;false;marsh;1
520;245;129;219;land;false;urban;1
521;127;253;168;land;true;mountain;1
522;173;205;169;land;false;plains;1
523;236;179;131;land;false;urban;1
524;178;124;211;land;false;urban;1
525;210;246;126;land;false;urban;1
526;251;54;226;land;false;plains;1
527;119;206;218;land;false;urban;1
528;108;201;196;land;false;urban;1
529;249;166;234;land;true;urban;1
530;217;143;183;land;false;mountain;1
531;222;107;181;land;false;plains;1
532;198;150;222;land;false;forest;1
533;196;193;155;land;false;urban;1
534;172;241;228;land;false;mountain;1
535;135;211;185;land;false;plains;1
536;250;85;211;land;false;forest;1
537;165;169;189;land;false;mountain;1
538;158;241;114;land;false;forest;1
539;245;95;166;land;true;plains;1
540;220;68;218;land;false;forest;1
541;227;214;166;land;false;forest;1
542;166;205;156;land;false;mountain;1
543;154;216;229;land;false;plains;1
544;160;226;141;land;false;urban;1
545;157;205;248;land;false;mountain;1
546;243;216;47;land;true;urban;1
547;248;159;123;land;false;plains;1
548;239;104;173;land;true;urban;1
549;254;145;195;land;false;urban;1
550;248;241;62;land;true;urban;1
551;243;77;254;land;false;mountain;1
552;205;199;173;land;false;plains;1
553;230;99;252;land;false;forest;1
554;242;231;154;land;false;urban;1
555;201;237;101;land;true;plains;1
556;210;226;212;land;true;urban;1
557;221;176;155;land;false;mountain;1
558;93;195;233;land;false;plains;1
559;227;137;205;land;false;forest;1
560;196;69;249;land;false;forest;1
561;68;204;254;land;false;marsh;1
562;193;108;220;land;false;plains;1
563;71;219;225;land;true;forest;1
564;190;228;190;land;false;forest;1
565;169;197;163;land;false;mountain;1
566;115;253;150;land;false;forest;1
567;215;201;94;land;false;forest;1
568;217;159;206;land;false;forest;1
569;216;189;149;land;false;plains;1
570;188;156;214;land;false;plains;1
571;168;174;229;land;false;forest;1
572;250;88;205;land;false;forest;1
573;248;252;213;land;false;forest;1
574;77;233;208;land;true;urban;1
575;240;188;209;land;false;forest;1
576;35;250;240;land;false;forest;1
577;236;158;138;land;false;urban;1
578;249;238;243;land;false;forest;1
579;186;242;123;land;false;mountain;1
580;172;202;142;land;false;forest;1
581;220;138;182;land;false;plains;1
582;168;214;212;land;false;urban;1
583;61;253;195;land;false;forest;1
584;89;207;252;land;false;forest;1
585;236;131;186;land;false;plains;1
586;164;120;237;land;false;plains;1
587;202;231;139;land;false;urban;1
588;128;206;254;land;false;forest;1
589;207;235;90;land;false;marsh;1
590;196;228;187;land;false;plains;1
591;94;233;199;land;false;urban;1
592;185;203;151;land;false;urban;1
593;186;219;251;land;false;forest;1
594;195;192;166;land;false;forest;1
595;235;232;163;land;false;forest;1
596;152;207;182;land;false;forest;1
597;226;108;244;land;false;forest;1
598;206;230;185;land;false;forest;1
599;214;104;235;land;false;mountain;1
600;189;204;145;land;true;mountain;1
601;190;202;135;land;false;forest;1
602;200;250;182;land;false;forest;1
603;248;113;193;land;false;mountain;1
604;181;199;192;land;false;plains;1
605;144;247;110;land;false;urban;1
606;238;171;114;land;false;forest;1
607;228;107;244;land;false;mountain;1
608;250;161;248;land;false;urban;1
609;213;240;163;land;false;plains;1
610;198;75;239;land;false;mountain;1
611;103;243;215;land;false;urban;1
612;157;218;243;land;false;urban;1
613;193;194;253;land;false;plains;1
614;127;165;243;land;false;plains;1
615;183;67;252;land;false;forest;1
616;97;179;228;land;false;mountain;1
617;177;172;176;land;false;forest;1
618;226;153;252;land;false;mountain;1
619;201;116;242;land;false;plains;1
620;206;237;59;land;false;urban;1
621;251;172;83;land;false;mountain;1
622;249;223;99;land;false;forest;1
623;164;194;249;land;false;forest;1
624;214;196;235;land;false;forest;1
625;195;252;125;land;false;urban;1
626;135;160;221;land;false;forest;1
627;167;181;189;land;false;forest;1
628;136;208;189;land;false;forest;1
629;195;165;202;land;true;forest;1
630;233;166;173;land;false;forest;1
631;238;234;51;land;false;forest;1
632;167;195;219;land;false;forest;1
633;163;206;138;land;false;urban;1
634;232;250;197;land;false;mountain;1
635;219;117;234;land;true;mountain;1
636;223;192;217;land;false;urban;1
637;241;135;232;land;false;urban;1
638;200;137;197;land;false;forest;1
639;228;164;122;land;false;urban;1
640;248;195;221;land;false;urban;1
641;182;216;188;land;true;forest;1
642;243;238;190;land;false;plains;1
643;253;115;219;land;false;plains;1
644;191;224;150;land;false;plains;1
645;224;233;228;land;false;urban;1
646;227;153;168;land;false;forest;1
647;224;86;241;land;false;forest;1
648;251;212;50;land;false;forest;1
649;150;251;235;land;false;mountain;1
650;254;175;97;land;false;forest;1
651;141;201;193;land;false;mountain;1
652;126;245;152;land;false;forest;1
653;94;232;212;land;true;plains;1
654;172;218;142;land;false;mountain;1
655;156;252;232;land;false;urban;1
656;221;232;186;land;false;urban;1
657;188;214;135;land;false;urban;1
658;192;125;224;land;false;plains;1
659;225;152;234;land;false;plains;1
660;180;167;176;land;false;mountain;1
661;188;224;219;land;false;mountain;1
662;105;248;223;land;true;plains;1
663;88;214;216;land;false;forest;1
664;70;230;236;land;false;plains;1
665;188;217;199;land;false;forest;1
666;231;72;224;land;true;urban;1
667;220;169;127;land;false;mountain;1
668;217;246;80;land;false;forest;1
669;77;250;186;land;false;forest;1
670;118;169;225;land;false;marsh;1
671;199;201;176;land;false;plains;1
672;107;233;232;land;false;mountain;1
673;165;248;241;land;false;mountain;1
674;219;137;230;land;false;forest;1
675;160;167;195;land;false;forest;1
676;176;141;215;land;false;mountain;1
677;188;150;245;land;false;mountain;1
678;244;184;143;land;false;plains;1
679;248;133;148;land;false;urban;1
680;179;169;168;land;false;plains;1
681;121;239;183;land;false;plains;1
682;125;219;224;land;false;urban;1
683;21;253;234;land;false;forest;1
684;222;212;221;land;false;plains;1
685;120;226;202;land;false;forest;1
686;207;153;145;land;false;urban;1
687;211;84;212;land;false;forest;1
688;233;137;198;land;false;mountain;1
689;242;154;206;land;true;plains;1
690;157;161;234;land;false;forest;1
691;213;100;234;land;false;plains;1
692;244;108;228;land;false;urban;1
693;138;165;216;land;false;urban;1
694;248;225;127;land;false;mountain;1
695;152;226;141;land;false;forest;1
696;165;248;198;land;false;forest;1
697;138;150;230;land;false;mountain;1
698;227;228;46;land;false;forest;1
699;228;210;138;land;false;forest;1
700;157;253;160;land;false;forest;1
701;196;183;183;land;false;urban;1
702;180;223;141;land;false;marsh;1
703;163;116;228;land;false;mountain;1
704;168;186;223;land;false;forest;1
705;77;250;245;land;false;marsh;1
706;242;240;208;land;false;mountain;1
707;241;81;214;land;true;plains;1
708;232;211;186;land;false;mountain;1
709;248;134;153;land;false;forest;1
710;250;118;160;land;false;forest;1
711;253;132;246;land;false;hills;1
712;215;103;219;land;false;plains;1
713;236;169;121;land;false;urban;1
714;91;192;222;land;false;forest;1
715;122;250;187;land;false;forest;1
716;216;237;129;land;false;plains;1
717;57;249;235;land;false;plains;1
718;125;240;164;land;false;plains;1
719;229;147;197;land;false;forest;1
720;191;165;232;land;false;urban;1
721;184;194;216;land;false;forest;1
722;224;99;242;land;true;plains;1
723;247;137;150;land;false;forest;1
724;244;92;177;land;false;forest;1
725;254;248;140;land;true;urban;1
726;150;236;186;land;false;plains;1
727;195;234;86;land;false;urban;1
728;227;124;188;land;false;plains;1
729;25;252;228;land;false;forest;1
730;200;227;188;land;false;urban;1
731;221;219;112;land;false;urban;1
732;251;147;215;land;true;plains;1
733;178;142;188;land;true;forest;1
734;212;136;222;land;true;urban;1
735;219;243;187;land;false;plains;1
736;165;223;225;land;false;mountain;1
737;214;193;199;land;false;plains;1
738;240;50;245;land;true;plains;1
739;211;184;208;land;false;forest;1
740;133;226;237;land;false;urban;1
741;197;246;123;land;false;mountain;1
742;176;209;231;land;false;urban;1
743;231;164;186;land;false;forest;1
744;132;236;254;land;false;plains;1
745;214;215;168;land;false;forest;1
746;214;237;120;land;false;urban;1
747;254;219;81;land;false;forest;1
748;172;138;220;land;false;plains;1
749;254;169;91;land;false;mountain;1
750;150;247;161;land;false;mountain;1
751;201;175;228;land;false;urban;1
752;209;252;237;land;false;plains;1
753;129;177;248;land;false;urban;1
754;222;249;54;land;true;urban;1
755;230;227;142;land;true;mountain;1
756;252;92;218;land;false;forest;1
757;225;85;196;land;false;mountain;1
758;171;240;126;land;false;forest;1
759;199;216;252;land;false;forest;1
760;160;192;150;land;false;plains;1
761;163;200;170;land;false;mountain;1
762;249;115;222;land;false;forest;1
763;92;182;235;land;true;plains;1
764;121;252;169;land;false;plains;1
765;210;201;159;land;false;mountain;1
766;248;141;197;land;false;mountain;1
767;238;136;185;land;false;forest;1
768;129;245;202;land;true;urban;1
769;168;239;239;land;false;mountain;1
770;214;252;150;land;false;forest;1
771;190;232;176;land;false;urban;1
772;239;203;167;land;false;urban;1
773;252;64;204;land;false;mountain;1
774;173;184;182;land;false;forest;1
775;201;199;156;land;false;forest;1
776;130;212;212;land;false;forest;1
777;192;190;134;land;false;plains;1
778;142;157;250;land;false;plains;1
779;131;243;195;land;false;urban;1
780;222;163;243;land;false;forest;1
781;232;93;204;land;false;forest;1
782;203;195;154;land;false;mountain;1
783;176;243;88;land;false;urban;1
784;225;221;70;land;false;mountain;1
785;133;151;226;land;false;urban;1
786;165;251;120;land;false;urban;1
787;231;223;65;land;true;forest;1
788;182;252;167;land;false;urban;1
789;216;229;211;land;false;urban;1
790;192;75;244;land;false;forest;1
791;164;136;249;land;false;urban;1
792;245;117;241;land;false;urban;1
793;236;65;219;land;false;forest;1
794;190;181;241;land;false;forest;1
795;219;215;247;land;false;urban;1
796;239;54;221;land;false;marsh;1
797;123;235;144;land;false;urban;1
798;196;145;245;land;false;forest;1
799;113;232;232;land;false;forest;1
800;203;236;229;land;false;forest;1
801;208;184;170;land;false;hills;1
802;52;227;250;land;false;mountain;1
803;236;135;231;land;false;mountain;1
804;145;246;155;land;false;forest;1
805;186;224;217;land;false;plains;1
806;254;230;191;land;false;mountain;1
807;69;252;228;land;false;forest;1
808;148;244;190;land;false;forest;1
809;215;146;224;land;false;hills;1
810;41;240;222;land;false;forest;1
811;253;235;135;land;false;mountain;1
812;179;213;235;land;false;forest;1
