8;bunker;4006.00;11.20;1569.00;3.07;0
8;bunker;4031.00;11.90;1552.00;6.09;0
8;anti_air_building;3993.00;11.90;1564.00;2.47;0
8;anti_air_building;4007.00;14.00;1552.00;5.13;0
8;anti_air_building;4011.00;11.75;1564.00;1.52;0
8;synthetic_refinery;3978.00;15.75;1530.00;4.54;0
8;fuel_silo;4035.00;12.85;1539.00;5.74;0
8;radar_station;4008.00;14.80;1545.00;4.56;0
8;rocket_site;4005.00;15.12;1545.00;5.14;0
8;nuclear_reactor;3995.00;12.07;1560.00;1.52;0
9;arms_factory;3887.00;11.25;1530.00;3.35;0
9;arms_factory;3922.00;11.60;1557.00;6.01;0
9;arms_factory;3919.00;13.93;1520.00;2.40;0
9;arms_factory;3930.00;14.48;1528.00;3.96;0
9;arms_factory;3955.00;14.50;1540.00;1.80;0
9;arms_factory;3890.00;11.75;1526.00;3.00;0
9;industrial_complex;3917.00;14.38;1530.00;0.84;0
9;industrial_complex;3920.00;11.30;1559.00;2.40;0
9;industrial_complex;3935.00;14.38;1524.00;5.07;0
9;industrial_complex;3927.00;14.48;1529.00;1.45;0
9;industrial_complex;3949.00;12.55;1548.00;4.47;0
9;industrial_complex;3883.00;10.75;1527.00;0.85;0
9;air_base;3909.00;14.25;1531.00;3.51;0
9;supply_node;3935.00;14.45;1520.00;1.44;0
9;supply_node;3921.00;12.68;1549.00;4.37;0
9;supply_node;3881.00;10.62;1511.00;0.68;0
9;supply_node;3901.00;12.03;1505.00;3.61;0
9;supply_node;3898.00;13.40;1531.00;0.26;0
9;supply_node;3950.00;13.90;1542.00;2.85;0
9;bunker;3888.00;11.12;1512.00;4.02;0
9;bunker;3912.00;13.50;1512.00;0.41;0
9;bunker;3946.00;15.73;1513.00;3.07;0
9;bunker;3908.00;12.62;1548.00;6.09;0
9;bunker;3948.00;12.95;1546.00;2.47;0
9;bunker;3916.00;14.50;1507.00;5.13;0
9;anti_air_building;3899.00;12.00;1501.00;1.52;0
9;anti_air_building;3934.00;14.70;1531.00;4.54;0
9;anti_air_building;3918.00;13.68;1545.00;5.74;0
9;synthetic_refinery;3929.00;15.62;1510.00;3.58;0
9;fuel_silo;3896.00;13.20;1533.00;5.14;0
9;radar_station;3918.00;14.35;1530.00;3.80;0
9;rocket_site;3899.00;11.95;1503.00;4.19;0
9;nuclear_reactor;3930.00;14.38;1539.00;2.03;0
10;arms_factory;4184.00;10.73;1532.00;2.40;0
10;arms_factory;4189.00;11.20;1510.00;3.96;0
10;arms_factory;4209.00;10.40;1518.00;1.80;0
10;arms_factory;4192.00;10.85;1522.00;3.00;0
10;arms_factory;4215.00;10.10;1530.00;0.84;0
10;arms_factory;4203.00;10.60;1526.00;2.40;0
10;industrial_complex;4188.00;10.70;1528.00;5.07;0
10;industrial_complex;4214.00;9.98;1545.00;1.45;0
10;industrial_complex;4210.00;10.40;1513.00;4.47;0
10;industrial_complex;4192.00;10.70;1533.00;0.85;0
10;industrial_complex;4200.00;10.75;1525.00;3.51;0
10;industrial_complex;4218.00;10.00;1519.00;1.35;0
10;air_base;4207.00;10.65;1506.00;1.46;0
10;supply_node;4211.00;10.25;1540.00;0.68;0
10;supply_node;4189.00;10.73;1529.00;3.61;0
10;supply_node;4209.00;10.40;1515.00;0.26;0
10;supply_node;4185.00;11.28;1511.00;2.85;0
10;naval_base;4221.00;9.82;1524.00;-4.30;3209
10;naval_base;4210.00;9.90;1553.00;-3.66;3055
10;bunker;4171.00;11.18;1527.00;3.07;0
10;bunker;4209.00;10.40;1538.00;6.09;0
10;bunker;4214.00;10.25;1527.00;2.47;0
10;bunker;4189.00;11.38;1504.00;5.13;0
10;coastal_bunker;4227.00;9.80;1520.00;-4.30;0
10;coastal_bunker;4219.00;9.82;1533.00;0.85;0
10;dockyard;4217.00;9.80;1546.00;-3.66;0
10;anti_air_building;4178.00;11.05;1520.00;3.58;0
10;anti_air_building;4208.00;10.40;1523.00;5.14;0
10;anti_air_building;4212.00;10.30;1527.00;1.52;0
10;synthetic_refinery;4203.00;10.40;1542.00;4.19;0
10;fuel_silo;4208.00;10.43;1511.00;2.03;0
10;radar_station;4196.00;10.85;1527.00;5.97;0
10;rocket_site;4178.00;10.88;1524.00;6.25;0
10;nuclear_reactor;4198.00;10.82;1518.00;4.09;0
10;floating_harbor;4218.47;9.50;1553.08;-0.52;259
10;floating_harbor;4231.41;9.50;1524.81;-1.16;1858
11;arms_factory;4127.00;11.93;1507.00;1.80;0
11;arms_factory;4082.00;11.93;1508.00;3.00;0
11;arms_factory;4076.00;11.50;1522.00;0.84;0
11;arms_factory;4082.00;11.75;1515.00;2.40;0
11;arms_factory;4104.00;12.03;1523.00;5.07;0
11;arms_factory;4061.00;11.48;1525.00;1.45;0
11;industrial_complex;4104.00;11.60;1503.00;4.47;0
11;industrial_complex;4119.00;11.50;1524.00;0.85;0
11;industrial_complex;4084.00;12.10;1502.00;3.51;0
11;industrial_complex;4084.00;12.03;1535.00;1.35;0
11;industrial_complex;4069.00;10.57;1486.00;1.46;0
11;industrial_complex;4092.00;11.82;1488.00;5.58;0
11;air_base;4131.00;12.18;1503.00;1.96;0
11;supply_node;4062.00;11.73;1531.00;0.26;0
11;supply_node;4120.00;11.80;1510.00;2.85;0
11;supply_node;4096.00;11.75;1493.00;5.79;0
11;supply_node;4073.00;11.65;1507.00;0.98;0
11;supply_node;4072.00;10.65;1485.00;5.02;0
11;supply_node;4082.00;12.03;1529.00;1.67;0
11;supply_node;4105.00;12.03;1523.00;3.15;0
11;supply_node;4123.00;11.90;1490.00;0.91;0
11;bunker;4085.00;12.10;1531.00;1.52;0
11;bunker;4120.00;12.10;1495.00;4.54;0
11;bunker;4091.00;11.55;1483.00;5.74;0
11;bunker;4090.00;12.00;1516.00;3.58;0
11;bunker;4114.00;11.93;1498.00;5.14;0
11;bunker;4071.00;10.53;1484.00;1.52;0
11;bunker;4064.00;11.70;1537.00;4.19;0
11;bunker;4065.00;11.20;1519.00;2.03;0
11;anti_air_building;4128.00;11.85;1492.00;5.05;0
11;anti_air_building;4113.00;11.82;1524.00;6.25;0
11;anti_air_building;4114.00;11.93;1512.00;4.09;0
11;synthetic_refinery;4095.00;12.07;1507.00;0.47;0
11;fuel_silo;4080.00;11.85;1527.00;2.04;0
11;radar_station;4100.00;11.93;1509.00;6.28;0
11;rocket_site;4090.00;12.03;1537.00;2.54;0
11;nuclear_reactor;4067.00;11.70;1534.00;3.74;0
12;arms_factory;4032.00;12.60;1506.00;0.84;0
12;arms_factory;4037.00;12.78;1481.00;2.40;0
12;arms_factory;4055.00;10.50;1483.00;5.07;0
12;arms_factory;4044.00;11.68;1496.00;1.45;0
12;arms_factory;4055.00;12.00;1526.00;4.47;0
12;arms_factory;4048.00;11.32;1501.00;0.85;0
12;industrial_complex;4021.00;13.43;1516.00;3.51;0
12;industrial_complex;4019.00;15.00;1477.00;1.35;0
12;industrial_complex;4027.00;13.12;1520.00;1.46;0
12;industrial_complex;4034.00;14.23;1466.00;5.58;0
12;industrial_complex;4013.00;13.80;1495.00;1.96;0
12;industrial_complex;4037.00;13.55;1468.00;6.08;0
12;air_base;4046.00;11.82;1508.00;6.18;0
12;supply_node;4021.00;12.50;1497.00;5.79;0
12;supply_node;4048.00;11.18;1492.00;0.98;0
12;supply_node;4021.00;13.60;1520.00;5.02;0
12;supply_node;4039.00;13.10;1470.00;1.67;0
12;supply_node;4045.00;12.28;1519.00;3.15;0
12;supply_node;4018.00;15.55;1473.00;0.91;0
12;bunker;4020.00;13.55;1523.00;1.52;0
12;bunker;4026.00;12.40;1492.00;4.54;0
12;bunker;4045.00;12.30;1471.00;5.74;0
12;bunker;4016.00;15.57;1475.00;3.58;0
12;bunker;4037.00;12.10;1486.00;5.14;0
12;bunker;4053.00;11.95;1520.00;1.52;0
12;anti_air_building;4038.00;12.90;1514.00;4.19;0
12;anti_air_building;4047.00;11.35;1491.00;2.03;0
12;anti_air_building;4045.00;11.85;1505.00;5.05;0
12;synthetic_refinery;4015.00;16.23;1460.00;6.25;0
12;fuel_silo;4014.00;14.05;1512.00;4.09;0
12;radar_station;4034.00;12.05;1496.00;1.86;0
12;rocket_site;4012.00;13.82;1486.00;2.04;0
12;nuclear_reactor;4033.00;12.98;1527.00;4.70;0
13;arms_factory;4157.00;11.95;1498.00;5.07;0
13;arms_factory;4133.00;11.75;1526.00;1.45;0
13;arms_factory;4155.00;11.90;1498.00;4.47;0
13;arms_factory;4141.00;11.78;1521.00;0.85;0
13;arms_factory;4134.00;12.00;1516.00;3.51;0
13;arms_factory;4140.00;11.75;1521.00;1.35;0
13;industrial_complex;4149.00;12.12;1509.00;1.46;0
13;industrial_complex;4139.00;11.75;1521.00;5.58;0
13;industrial_complex;4148.00;12.10;1509.00;1.96;0
13;industrial_complex;4154.00;12.03;1503.00;6.08;0
13;industrial_complex;4146.00;12.10;1509.00;6.18;0
13;industrial_complex;4153.00;12.07;1503.00;4.02;0
13;air_base;4169.00;11.55;1509.00;0.41;0
13;supply_node;4159.00;11.98;1503.00;5.02;0
13;supply_node;4147.00;12.03;1519.00;1.67;0
13;bunker;4157.00;11.85;1497.00;2.47;0
13;bunker;4148.00;11.80;1526.00;5.13;0
13;anti_air_building;4155.00;11.85;1497.00;1.52;0
13;anti_air_building;4160.00;11.80;1520.00;4.54;0
13;anti_air_building;4154.00;11.85;1497.00;5.74;0
13;synthetic_refinery;4159.00;11.82;1520.00;3.58;0
13;fuel_silo;4147.00;12.10;1508.00;5.14;0
13;radar_station;4156.00;12.00;1512.00;3.80;0
13;rocket_site;4146.00;12.10;1508.00;4.19;0
13;nuclear_reactor;4147.00;12.10;1516.00;2.03;0
14;arms_factory;3991.00;15.68;1453.00;4.47;0
14;arms_factory;4000.00;15.07;1479.00;0.85;0
14;arms_factory;3990.00;15.93;1476.00;3.51;0
14;arms_factory;3969.00;15.55;1440.00;1.35;0
14;arms_factory;3991.00;15.32;1465.00;1.46;0
14;arms_factory;3996.00;14.18;1488.00;5.58;0
14;industrial_complex;3964.00;17.88;1500.00;1.96;0
14;industrial_complex;4003.00;15.10;1527.00;6.08;0
14;industrial_complex;4006.00;15.82;1473.00;6.18;0
14;industrial_complex;3984.00;15.95;1482.00;4.02;0
14;industrial_complex;3997.00;15.60;1463.00;0.41;0
14;industrial_complex;4006.00;16.10;1460.00;3.07;0
14;air_base;3973.00;15.35;1468.00;6.09;0
14;supply_node;3963.00;17.95;1500.00;3.15;0
14;supply_node;3978.00;15.57;1449.00;0.91;0
14;supply_node;3998.00;15.70;1513.00;2.39;0
14;supply_node;3997.00;15.65;1468.00;5.32;0
14;supply_node;3984.00;16.35;1498.00;1.63;0
14;supply_node;3974.00;16.45;1474.00;4.56;0
14;bunker;3982.00;15.40;1454.00;5.14;0
14;bunker;3993.00;15.05;1491.00;1.52;0
14;bunker;3976.00;15.55;1470.00;4.19;0
14;bunker;3991.00;15.40;1523.00;2.03;0
14;bunker;4002.00;15.75;1466.00;5.05;0
14;bunker;3959.00;18.18;1498.00;6.25;0
14;anti_air_building;3986.00;15.55;1452.00;4.09;0
14;anti_air_building;3974.00;15.40;1450.00;0.47;0
14;anti_air_building;3997.00;15.18;1498.00;2.04;0
14;synthetic_refinery;3974.00;15.95;1516.00;4.70;0
14;fuel_silo;3971.00;16.02;1510.00;2.54;0
14;radar_station;3979.00;16.00;1484.00;5.51;0
14;rocket_site;3971.00;17.52;1498.00;0.48;0
14;nuclear_reactor;3983.00;15.85;1448.00;3.14;0
15;arms_factory;4208.00;10.82;1497.00;3.51;0
15;arms_factory;4232.00;9.85;1503.00;1.35;0
15;arms_factory;4188.00;11.38;1497.00;1.46;0
15;arms_factory;4208.00;10.90;1485.00;5.58;0
15;arms_factory;4223.00;10.40;1503.00;1.96;0
15;arms_factory;4196.00;11.20;1496.00;6.08;0
15;industrial_complex;4226.00;10.25;1484.00;6.18;0
15;industrial_complex;4214.00;10.62;1503.00;4.02;0
15;industrial_complex;4194.00;10.98;1476.00;0.41;0
15;industrial_complex;4217.00;10.62;1484.00;3.07;0
15;industrial_complex;4225.00;10.35;1502.00;6.09;0
15;industrial_complex;4200.00;10.88;1475.00;2.47;0
15;air_base;4208.00;10.85;1484.00;5.13;0
15;supply_node;4218.00;10.62;1488.00;2.39;0
15;supply_node;4192.00;11.20;1485.00;5.32;0
15;naval_base;4233.00;9.82;1502.00;-4.08;3209
15;bunker;4205.00;10.90;1491.00;3.58;0
15;bunker;4202.00;10.88;1484.00;5.14;0
15;coastal_bunker;4233.00;9.80;1503.00;-4.08;0
15;dockyard;4223.00;9.80;1466.00;0.75;0
15;anti_air_building;4206.00;10.90;1497.00;2.03;0
